,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,dGoffset (kcal/mol)
mobley_3187514,-3.6017883682614653,2.6548079240911084,-5.997147765089597,-8.297507913176021,0.6038086912000168,-0.8698999479759053,-4.193401487853204,0.5065434958716556,2.5835373203174035,0.9081618331063385,1.5246488443897674,3.31807169836178,0.09478343307700922,-1.4532449532631353,4.066922826474678,-1.2775581784827958,0.1810547464017512,1.9210225086272101,0.32068468721288024,-0.9530389402846431,-0.20127618473597614,0.5769331969773321,-1.1011860483066898,-0.5857517333689707,0.796535467098269,-1.2102164312732373,-0.5805927832456974,-0.13284412782728938,-4.877086003891652,-0.904763790543404,-0.8155524655437413,2.956701055594655,1.814484303505567,1.6033076083310596,1.7041312040510774,3.8942034401524617,-0.5391829886332382,0.4916172211499179,-0.2258136561985194,1.4713401078128445,-1.2510495405280564,0.5408398428030086,-1.4042429548027693,-1.8989974429659942,1.312224343917605,-2.0723379451810433,-0.8491968718051677,0.045547706356472074,1.366539216006486,1.8333834023968678,0.5128316903363473,-0.69885443997211,-0.015465445668220175,1.2597225599668525,1.0970641287041958,1.6273490778624904,-0.818792552296267,-0.3287973662802158,-0.8893896826261556,-1.9474522978784015,-0.37563731969598224,1.5553662662916352,0.9309206392845615,-0.4327186777011524,-0.19918970958799143,1.3025550419253789,-0.5037163823371223,0.5432621108177599,0.03112901588928636,0.3292748869904282,0.05281213800201576,0.3527743566456576,-0.6261428049122735,0.10151243438389149,-0.8830514617523871,0.0038793785943756036,0.2592658729291809,-0.39213831252631676,-0.010972121691542474,0.018595974211639672,0.43432521534621793,0.6344448363074401,-1.0304256028252046,-0.4866526399924607,0.43728446767090196,0.27425242110065096,0.8200218900512091,0.07956619889346579,0.11615276589617682,0.13825755512380258,0.27246231341393146,-0.7621149643583084,-0.6216921398472721,0.8729072883130894,-0.13992280715605365,0.4312145418402551,0.2516651081829281,0.14163878696007637,0.1523766057295937,0.2933264864421549,-0.8524888785000463,-1.1859777985640085,0.2730822211594697,0.20818899601958102,-0.35204478824719704,-0.7271697937407178,-0.01481771339262837,0.5113320435334391,-0.12041209346766693,0.1890225956630127,-0.10710476799655672,-0.20000000000000018
mobley_2727678,2.7053759904671417,18.537892596593235,5.059023928492722,-0.42729635921953085,-5.826040617111493,-11.926731104522716,-12.279389040653296,-0.466690053765909,-6.176559625757234,-9.162880515400476,-8.64848494977296,2.0793960562076705,-2.5600479263044056,0.8498608622086625,6.94251921791926,1.1423868674657167,2.5241113847034717,2.346084390691228,5.705210421698781,1.6233429943504518,4.162430535043701,5.619920596398144,-0.8529186236223126,1.683326073389893,5.450183410264439,-1.1911626145132532,4.535049878338235,4.12149384262964,-0.2544619942826287,-8.750511918460107,-2.663612804418066,-8.987285864899551,0.008508863937292943,-2.6282994087973264,0.0252820973762228,-1.5164914382884358,0.9841215804228217,0.07278663050451167,3.6575880050082086,2.2108831882207554,0.21582039028254796,-0.756403641353555,-1.5600103173373148,-2.723653931547823,0.2635029353948747,1.5895276112616241,1.4981349705897096,-0.24371240483365522,-3.551814044100298,0.3149645010422889,-2.0183130556109963,-1.9364524130476262,2.5773674239331568,-1.657284681418574,1.4151342740058466,1.5754583211820616,1.914276626398133,-0.8486262759939169,0.1693164955138434,-2.265748593326504,2.660874618916549,-1.6208255591541132,1.4295078219991122,-1.263125251278788,-3.3124442598996953,-1.3652360780888215,-0.44474305309676226,-1.4060624503034405,-1.8051757542620284,0.3168798069467217,0.6523697640184326,-0.382344825337278,0.7656198145141194,1.1939970929085724,0.7533966548396633,-1.9434325646824147,-0.5661383484504543,-1.2045908656731221,-2.059427745724484,0.18017079360752253,-0.014991338408015146,-0.9344385135003435,-0.030463476242496672,-2.5093524261543467,1.2414141618260686,-3.4789242234604245,-1.9429165592445452,-0.3564371842273552,1.0075866476809356,0.2895133413115327,0.6308291434619295,-1.5298600332112615,-1.3869166181441122,0.10379023284391103,1.360077189586142,0.06841003389058672,-1.455769536830758,0.16659965434147875,0.17545385847778328,0.060827307732312985,0.8516917733893714,1.0532074253328965,-0.15097011606770674,0.3403102970141021,-0.8529305066914301,0.19343550978747465,1.828928705284854,-0.6249197728878242,-0.7274614113093109,0.5474111479646774,0.2561318862783878,-0.9800000000000004
mobley_5445548,-0.1261978795728694,-3.3377012918394233,-9.338639046027557,-4.60057471567664,0.4513495872200428,1.1732016550600224,-3.974147188192557,-1.6250178438080267,4.352386985856708,1.8924764482176963,0.46965309430909075,-0.5951119540047857,0.922158038791134,-0.8660144879866687,-0.07897300918563502,-0.6464067725098287,-1.0320703074397222,-0.2737521132834459,-1.3207396188914438,-1.2659082730814852,-0.4857473660629107,-1.1097662292958506,-0.6193357592835363,-0.6441631887233854,1.4313413625102678,-1.7096786660694336,-0.5055999992203972,-0.1776640988830382,2.045427924775891,0.10366809163364377,0.23614448667891424,0.5709952775038604,-1.6342962543578856,0.09209274044918765,0.5075037291647817,-0.3972052938864344,-1.3218436896542034,-0.06021157322563793,2.6718198409686487,0.8403567965623462,-1.4080641883980416,-1.5740092394428373,-0.7495704730469228,-0.6111504275329781,2.630186616421476,-1.85695828142652,0.41102232974581626,0.6091961713321045,-0.8254888991738099,-0.7229052677443802,-1.251469243648366,0.2935232741215921,-0.6310853514442746,1.4539747233005111,0.3593639128087813,-2.4307318472328534,-1.258898117476378,-1.192057577235495,0.14400903578284135,-0.5771968841163716,0.7219246662626637,-0.3762768742761679,-0.9413590395834354,-0.5278536470468674,-1.1054725011285254,-0.5103305520087991,-1.446540943466677,0.9745641460590165,0.7498171388705975,-0.26486367346429984,-1.3766926447904697,-0.28678941962498816,0.6220584497376073,0.10954741407274758,1.0421959118095132,-0.03488994811912966,-0.6894236305286323,0.41858415851032343,0.45597669152261455,1.0722463000044724,0.82288903891403,-1.1094233736437946,-1.3078322012304913,-1.1400463432823082,-0.027721458241099343,0.01609802793089475,-0.051989868516864,1.698002200891955,0.43095431936250655,-0.46850480487506285,-0.9182598941905813,0.09699014523835803,1.2700378173286193,-0.28052722517027945,-0.021998791516113263,-0.41096706452924825,2.8451618162104126,0.4128647127759494,-0.06438554365425811,1.6282859673245202,-1.4674661251325651,-0.5442173576325147,0.4463445561259843,-1.6865267773957802,1.442832865192433,1.450867216429009,0.7875366409855165,-0.649491921979937,0.5489730877729577,-0.4782835537964366,0.526137541728758,0.37000000000000005
mobley_5759258,-11.203169758133669,-6.576552982563639,0.0007602284010742739,0.7492776290673392,1.8932142291986047,2.003955097761704,2.3573294636543003,-0.518158863162866,-4.375160692553577,-2.184880676452598,2.4782461557260187,1.224668632165865,0.05308772309225144,-1.3285769721959855,1.6352127095389275,-1.9032757259554853,0.6563535108139612,0.03568543286874792,0.9617517805257007,0.3039845938785085,0.637824838190764,-0.40249504902928457,-0.45639049376200413,-0.4682643798615164,-0.6145961851653073,1.577143410113042,-0.3139006857744858,0.3565623525918048,-0.6289979748918401,0.5058909758593182,-0.04713142818566059,1.8281419355041542,-0.1437230131367827,-0.27131518218542555,-0.42512697361945767,-0.6944679469680115,0.46874866908009255,-0.8798722488563434,-0.10807997166822698,0.023847267259973493,0.3322460240419661,-0.22906678386869408,0.08867114196449913,0.06915136935770073,-0.5979460507889285,0.1927749945597994,0.580278429051002,-1.574103532928279,-0.5874866148365733,0.24909529404218286,0.11334243160458168,0.3174936717989447,-0.39676392744923356,0.0023277887802204667,-0.7960300249998757,-0.1646005672971347,-0.30836207117495923,1.1723337129855564,0.17691277216493653,-0.34252925716837823,0.01473898944588373,-0.1678618076072999,0.12954614280405607,-0.4359846515676245,-0.4159782565508941,-0.5894327034334291,0.24845465358945334,0.7093315502335206,-0.5692886427535184,0.08354068550848791,0.4222193450018102,-0.6447343088011775,0.3744864228535844,-1.3790298018157543,0.3789830108563031,0.3115732487546234,1.7446982782202327,-0.8624438493149178,-0.13490257958138793,0.39781709064313026,-0.607281425160012,-1.202819861521519,0.8685103622356317,-0.22714659841857582,0.0025062332301267263,0.32308019287629564,0.7058975075723529,0.7392307087585974,1.1002785010406595,-0.1913348266055286,0.3401703439705906,0.6879649426841736,-0.3328750179946565,-0.8102264417067466,-0.017046152464841927,0.02695098697923428,-0.29742936737832,0.3398208954838581,-0.4814442817436229,-0.05531745481477564,0.2795025594949608,0.7486632978905613,0.6182111022689804,0.06270499693610491,-0.150926928437147,0.476796495458975,0.35204705751216814,0.1609372642563923,-0.2966008007202991,0.043547732030459675,0.2192802161811953,-1.5200000000000005
mobley_36119,2.5073618266583138,-15.553604183409224,-1.118458672247629,3.3147081770410267,2.8700060342908698,2.7330539715953854,4.396883255933342,-5.0866328973813495,-6.722808501615078,-5.741096801444388,1.4692812444732888,-0.8947107654490872,-0.7136803341573033,-0.8219819009567935,1.0730114382138214,-2.6704273378723826,-1.4622181448244826,0.33534399117179337,1.4878248350530443,1.6153534640226779,3.438892013286618,-0.7534143726876675,1.812265494684769,-1.9668856840034379,-0.9901899246572484,0.8110879378820474,-0.8428409080155115,0.9546449237246182,-2.7947404108564213,-0.8345768811496278,-0.4608770592304016,0.9092660836106214,-0.3180145054669224,0.29551647587546453,-2.7817459433949523,-2.7235118398891225,-1.2717094412451926,-0.03841517876013328,-1.1887900559945186,-1.6635418888920241,-0.16537662688492635,0.9160200280071438,0.05866763295544766,-0.15436804744294888,-0.6442515338725167,0.8847043060156948,-1.4783487645131483,-2.3354310246112098,-0.3171486818771968,0.3951120915728934,-0.7237481871496269,0.40825898269438454,-2.0757895927449725,2.354589011197991,-0.3605635372695992,0.5541661485865711,-1.620916129690039,0.6272454154748165,2.1682049044670784,-0.23061177479380324,1.8378188963991036,-1.3898460058993127,-0.19179125386312582,-0.5486012612911072,-0.02277296214688064,0.1359249878360783,0.2517857497097064,0.5909127549088016,-0.725403897557768,-0.24684174217628063,0.6355838614875898,-0.5972153074103875,0.810502290150899,-1.00523034643902,0.320087776717879,0.5453349537589034,0.15636357867269587,-0.083333945470688,0.41344913711735815,-0.8612872228071499,-0.4606416890358309,-1.0870069389058155,0.09724848752192895,-0.1586113802707125,-0.3645613471627429,-0.3162060213481533,-1.2885193174290417,-0.3943635589170234,1.0644949795440921,-0.2800940398343822,0.3260027574359885,1.087164499911141,-1.107760198790302,-0.4132273815164075,-0.8357056309564973,-0.45059655693684825,0.4531348764307908,-0.24714614614863367,-0.027990045957479334,0.34365538646556626,0.7843641208108616,-0.033899709902556856,1.216324066468249,-1.1469828327022917,0.05382577371293521,-0.2799247679266124,0.5029656937959394,0.5234027257485429,-0.42852538713301563,0.3239171075830755,0.37623079887536387,-1.4
mobley_718988,-2.557066465347477,-12.639149829551528,-3.6832381478731304,2.821780573708191,3.754114438647137,3.120495960146712,2.495487302433671,-3.5696701849993953,-3.604755987450842,-3.941683636733981,2.4860206981722497,3.088148528659482,-0.4543659540546727,1.2553079316782223,1.9335593236591124,-3.1680352579095032,0.14296268607960297,1.246212050314981,3.4737530198454247,0.5149523471960319,0.8762689769912048,0.030081151843278194,0.19039735462677418,-1.0070383974942412,-0.052750007360535416,-0.7081858142346013,0.5551691175718835,0.5854628994932363,-4.072344942049376,-2.0260202154655538,-1.7210234373907014,2.9297367798654954,1.836077488113052,0.6146755190765201,-0.13271912774033448,0.4022695364129817,-0.9794942359525567,-0.9983758671890054,1.462746579472118,0.6398508139382262,-2.2516344435883107,-0.6326065164601418,1.1906466405946896,-0.5402014430041961,0.9714778281239986,-0.14542425338799847,0.37785631291597177,0.4596723103238459,1.1661926084712904,2.0066981943021385,-1.525207564450428,-0.12308295472227618,-0.8806024665726362,0.2475193243930993,1.3303342238660663,0.6835229310563125,-0.5811476455126988,-0.6928610521280216,-1.4243862115841541,-0.3368350098285716,0.6691812105779542,-0.25362805454048803,0.5126743407903639,0.570510319071745,1.868902797932997,0.16063534380088385,0.3679283104728284,0.6930413873597718,-0.053176563300041266,1.4338669151906305,-0.9729021948450494,-1.5592952180820312,0.7631329381188399,0.08808829520259087,-0.8373494307965956,-1.3430645856450225,-0.2478629128477059,1.3416319106651835,0.9831695778015759,0.33157219961489104,-0.9165353421934381,-1.2575688510223764,-1.7036850342966332,0.2285005854224176,0.13097859188105315,-1.1269486002125557,1.3947011216744674,-0.7889482815871856,-0.7673700132213407,-0.01955355701384809,-1.251708575273127,0.6043860641054667,0.08940827451580176,0.2908090751310377,-0.8151878424412452,0.9830529728107346,-1.5751007208394538,0.21905462905934206,-0.2829070890611194,-0.7061414045363009,0.911979698675417,0.0864092847974499,-0.07038283681345255,-0.23106197911603768,1.1242518177433014,-0.13665726441491782,0.00479582407961544,0.5477573380199653,-1.9538932246867704,0.3692799310608167,-0.44752072467818366,-1.2400000000000002
mobley_6794076,-0.36287007566236085,4.022651219726776,-1.3471742823705044,-10.089875783187166,-3.040374983172884,-3.3408658269256377,-1.8671390407693034,2.7787082704569475,-0.6930335133437917,-2.247758990830085,-1.5294337788680297,-1.0260303240424244,-5.069617024037972,-1.0996637326791043,-1.7164083643129797,0.7799769525765994,-1.2421029805350097,0.2687082906155534,1.3440683527207018,-0.5002177551060403,0.41935260724572837,0.37012520730145737,-0.7689848951187592,1.6357460944797149,3.3972331952110646,-0.06701051419215501,1.9565092869230483,-2.1077014565691594,1.7948897985825394,-1.4754427210340328,-1.6362118523949227,1.5643968644598272,-2.03972298806757,-0.14251079750721438,-2.4086253162944278,2.466449669594217,1.9700650805623188,-0.7486749054134413,1.1345406649397298,-4.2560924029519045,-2.4258725359771853,0.33826857753730655,0.7751485781351302,1.760961746694084,-1.0856314098347692,-1.5135266142291515,0.6936800336113987,-0.7041849368649128,-3.035053654363462,-2.544829080908099,0.5958470351566543,0.19301532811697256,0.7642931349691164,2.2738600222112457,1.7205779984858491,0.6110073575265907,-0.4867095724782562,-0.24082001272465323,-0.3638834343470711,1.8293874756798947,1.0563690004759563,-0.8478382239976417,-1.805252032414832,1.5015855856683924,1.3687822504499696,0.05487182353451051,2.2872906580871515,-1.474109961636452,1.1443426649749944,-2.2547852289612886,0.26912485722659724,0.04087923857011648,0.26191894434752544,-1.9844041993611206,-0.9681156655458678,1.5430143128648621,-1.6519578513140365,-0.420294290953564,-1.403488674010107,-4.158040164037018,0.8486234635276487,-0.0258192218486006,0.5658803486726302,-1.1799037410113735,0.1347578867293352,2.3072670487226437,1.17264656373627,-0.0851869543100166,-1.7157620044939133,-2.925960739780529,-1.4961156968618157,1.8516470210292777,-0.5530661219113512,-1.2121498091082616,-0.5450951321776855,1.6759685352334466,-2.180144411985728,4.041102426964947,-0.9854397631521626,1.8868000023090112,-1.6362368990829017,-1.2429839983801718,-0.40675825387273506,0.8138848536074258,3.856950656474516,2.2939998370704338,0.3702921245504104,5.216932428634343,0.5312340616563114,-1.815827933661137,-2.5218783935894615,-0.04999999999999982
mobley_3325209,17.177998163102913,-4.688763892345602,3.732473675942832,-5.4259196811129575,-8.811512386835856,2.7022804661786277,-0.9550943752097811,-1.3005308291394069,6.64986557261301,3.828127061019646,-4.878628271743822,-11.589227056736725,7.708369975743263,-2.7101936448023944,-3.3102632604089464,-7.404902626028179,0.6723675024733244,-2.3990841653553896,-0.5210311274410174,-0.12639205639017156,-0.2503943482526543,1.3913208429414516,1.6664004703393553,-0.5931093745053131,-2.1538786509693146,-0.9802974308446433,-2.486781656213783,-0.5358990451306772,-0.895264239127596,-2.625779456617234,0.8914815643698019,1.225235431604084,1.9005966855349363,-2.3454937390095982,-4.63150504530455,-0.6211145039845373,-0.12420854261791853,-5.025836055502477,-1.1072035945979766,0.03550554237948141,-0.12784231323232464,-2.5329549230157418,-1.711574939833543,0.016848174816779277,4.064398975217767,-0.8945387743036471,1.417774115763203,2.0163845672970147,3.3682252179283685,0.04057055239130134,-2.488644016933657,4.018272872268747,0.8803876218823667,3.6275238072809732,0.6687696111641221,0.42861463047433845,3.252789901742207,-0.2467848152800381,-3.81015504170528,0.28292114305361354,1.386263292403497,-0.6317859886036723,-1.9834543774028595,-2.192878120204743,0.4663587735056878,0.3816051321047564,0.5198291958796422,-0.4005166526689709,-2.3417109526646636,-2.2522118488620677,2.941197327431723,-3.397342454532393,0.22708690943596924,1.834566819265638,5.889978550116712,-2.6495217961310593,2.867231336619588,-1.7445637817746642,0.11522696340757753,1.1012302571512973,1.3235693620648632,-1.459201620161307,1.1752692059041414,-0.044033087693560596,-1.0405966647288247,-0.2304651093565509,1.0188941608812463,1.5665757139978111,-1.4224637106032059,0.10393058029731321,-0.2844693245976097,-3.215280754152433,0.5723001709626601,-1.2758386423052535,-1.1990099608741287,1.8860921669318624,-0.27099453819619473,2.7834766050613564,-2.0943410066560237,0.37510450310913324,0.5179539391181479,-1.5098073802985583,0.4764534803202316,-1.1952163912749412,-1.7226248237899693,-0.6131902170549677,-1.3413459958987946,-1.3191457132431872,-2.16008304231895,-0.5069275101883554,-1.1043712342648762,1.5199999999999996
mobley_3053621,-13.557342384040359,1.1422570626083188,-8.705699968557461,-2.0126459114740043,2.6726614124097683,-0.21902898397141451,1.8674628640772053,-0.16733050914855857,5.155059764487379,3.501807160817742,3.7261393323859124,-4.106918685646554,-0.3627122687787658,6.555457514401021,0.5459627327485624,2.8141754374493573,-1.4243163704316937,1.7312294554865308,-2.164826376933388,2.8473919279600564,0.31179096291329617,3.356004464755272,0.6914541239036037,1.5517729580083517,-4.091129473341542,-2.9878040027961292,-3.1944164296580926,-1.4737097601719338,2.755395151884755,-0.22377700195444625,-0.758215873724017,-0.8880641398693548,-1.5149645503858287,-0.6711162797317679,-2.5999515798632507,-0.8515184713651073,-2.783842777248829,1.4933275432793913,0.8627835808432702,1.2160772907903419,-0.561686505635716,0.7396914473742052,-2.8215060403146683,-0.33618689211919944,0.19593768132105094,-0.8565272927341824,-2.0259327785720145,0.5362204045969378,-0.6913337838946961,1.953289690660722,1.9952028100227024,2.11305137895201,1.1573811545433117,1.0680637505537618,0.46851701778956034,0.6564942468679816,0.3312409484323453,-0.39304366084159414,0.5686944545108362,1.073375257766061,0.7443197366426232,0.8936516959688388,-1.5126164125560442,-0.9295422769695088,-0.9383305704243113,1.9882507680249457,-0.07379304287703342,-0.42591022412450014,0.0825379820725355,0.16069307213573653,-0.2571717517113759,1.121481207677376,-1.9737677964782718,0.5703643617062251,-0.5134532657501906,1.2725978421169626,0.8319409172355748,0.1341378507163677,-0.220833053008571,1.0009614074528443,0.28161277135295076,-0.7303656939149543,0.4785414567864991,0.7199776928565151,0.005165721777578957,-0.9751704003606468,-0.9012650409666925,-0.5000614758332232,0.00026013416764776413,-0.6501395464663549,0.2500982186040327,-1.1404857433045696,0.0037436400764682223,0.15340856029647573,-0.778221521445526,-0.31727799359019526,0.99528125764392,-0.5484417696751495,-0.6824390119308716,-0.2962163171588961,-0.13081431184082598,0.19662593543076493,-0.33407840037408315,-0.15106135029902423,0.12992824429011587,0.7355661798100532,-1.089385379386598,-0.8680120491005615,0.13583897740401613,-0.44940056499204667,-0.5096584949267511,-0.08999999999999997
mobley_1849020,45.89062323875617,-10.459558869312886,-1.6988085214437774,19.288490964767913,-18.542076065018044,-17.04779902859606,-13.1376524860713,0.0013743690535171868,-1.3740712632921448,8.9015935829376,22.50122531755206,4.866306039407374,-0.812968338547823,-0.4030976656443133,1.8550581595433748,-1.2363874382041145,-0.0864545623948828,-2.417868732307017,-2.0246166213645163,-0.05340163721356488,-4.02826827432179,-1.5178485783435562,-6.987385116599317,3.1390908175156684,-2.5206524667454606,4.738834989713876,12.83630324737507,-4.124330885279221,-1.2736427864474886,-2.9087101586717186,2.629654717805729,-3.9195287859716412,-1.2857615203323858,-9.048922123380871,3.7516971099045135,7.017674037727624,-11.267711562395299,5.645096887121107,1.7896039145241833,-8.559483857720544,-0.3584671815568277,4.144992959393331,-0.10668274278065656,-8.760350396699252,-4.247858192190833,5.060972074366898,2.322134968271971,-4.79122504676937,5.145060087003229,0.1466230080295773,-1.532092499890085,11.090430969293605,-9.335108196837123,9.130774205169704,-2.9552879565093684,-0.4571822250277818,10.113321008041675,2.671510172263046,-5.052529991594459,6.868728475827367,2.0053965364950357,-3.382991156033708,3.0822133594700674,7.37381511418753,-4.298575355959918,3.806280887217829,-2.588879806855419,-0.5388944798535126,2.7450578108936194,2.0149821564512775,3.06821880205739,-1.4176760727444386,-2.893393158234502,1.7539422585237832,-1.3485112937842978,-2.2162145365618198,-3.278915637582654,0.6020836310216074,-1.945170892107594,5.848390159177347,0.7435774286412555,2.0411725635610094,3.70847961159686,0.22860761203388769,3.0653862813684354,-0.7164470786890104,-1.2456778605449095,0.481730222101929,1.174974015247557,5.592866941722171,0.31267010897291575,2.5903125094441526,-0.026884425368979854,-4.463050676940845,-0.1908717427228198,-4.685116798109318,-1.0219443418858984,0.9199543586210521,0.28615772219455876,-3.280582262095154,-1.396131268684423,-1.9308994993690447,0.9359237453714434,1.4532396121487887,1.351185137234451,1.257992099180086,1.908635660444595,0.11058328102180104,-0.47065339588696953,0.40612067267326885,-0.17652403846071885,0.5199999999999996
mobley_2402487,9.317058667820573,-6.339656812254902,10.7760287297433,-1.3882280918809882,-4.495232274989919,-0.6684234206253663,4.621518802999713,-2.4652987103151167,-6.069013587115162,-2.1376194855859945,-4.725094419624282,2.039385022131844,0.12975365433942573,-1.08643975361356,-2.7607576006757,5.3283412635047736,-1.0963539669400642,0.1865514139859632,-1.211789370936798,5.931517750043875,-1.8291615874247973,2.1746754139997027,2.649048879211692,4.011300063374424,1.0013216810512517,-0.22349423776142574,-2.0487862118013047,-1.954335732538018,3.818092153866501,-1.1813706356297147,3.559515256541346,0.918889653073436,-1.8282366538201853,-4.80470669232394,4.359560973036878,1.1407376261583002,-2.3843489216912364,2.2490926055683254,-0.46552978865101885,3.098813759294944,-1.105584910370778,0.5824865305428738,0.8015298681968728,3.58763889313371,-3.6569001646746413,-1.7103336875169035,0.5283311417714996,1.7900228795436715,-0.568191015222891,1.7455456936010127,-0.9331804387909837,-1.9533984269117557,2.741418613816215,3.1644840376328167,-0.21853395313609933,0.6677925342695894,-0.5764591813579092,-0.17813699695440247,0.8905832040969875,0.0012957321835493972,-2.6880242340010367,-0.23471905512957986,-0.4604923634788429,1.4507780627332127,-1.8069143956617844,0.8847941065510172,-1.727596825665573,1.7880521631723176,-0.2109102233821664,-4.573914269407585,-3.0945625048132284,0.12093489982870467,-1.0093821931863083,0.5230829292959774,-0.6239361433361018,0.8581414320825368,-1.9549871579636091,2.3502651602161126,0.7347477533456639,-0.37687874308925323,-2.0512305741947823,1.6333666270532583,-2.799749339129329,1.9107400730305915,1.0532421510324856,0.32455120642169,-1.4176322928957459,1.857679002494738,-0.2293425600403105,0.13317934148921853,2.8579981356803446,-0.10964092541361282,2.879099050336115,-0.8921177050055994,1.5211031581407592,0.44327053802336286,0.3123727086551128,-0.624628516106505,1.0384571198928174,-4.469920994303995,2.0738974884964327,0.3293271027952872,0.1632455847854719,-1.1862573080218974,-0.838239256268536,-0.5000421938604885,-1.134765230476072,-0.1505862158124603,1.2350666014478897,0.2704659724602321,-2.668225904656346,0.7199999999999998
mobley_8785107,-6.411472491968563,-4.840186688326901,-1.580050914443625,0.22255945629523965,-2.213981049636278,6.864259068679905,-2.1111379750662533,1.9437339514838363,-1.4653464720700882,1.2544818651018104,0.4812058107709111,-2.1056426278842646,-2.2432869732614242,2.1568327063372204,0.6310465430195381,4.791859140265609,2.9204658899843827,-1.463933924648218,1.3698243364012717,-1.481595703305195,0.009277661975507539,1.1951983756891913,-2.4771965499295456,-2.767684666739272,0.06108423174443077,-1.0746572083097976,1.2798574048992972,2.9739454728538464,2.17333087223854,-0.07876224799494977,3.1209633558126124,3.0601349103351905,-0.5416702204689,-0.5947042143386917,3.152710535022935,1.8713981845923402,1.2053586292576366,1.1789969449744728,-2.15302210837635,1.577500806321672,-1.4283718327827055,-1.5116918557151586,-1.685623452709249,2.8869782218861153,0.41965467307346493,1.8954889531699166,1.1445154290768798,-0.3879423108054106,3.694019162664302,-1.193421688670401,0.0991554069918425,-1.240547876975194,0.855712274754787,-1.4101706080832637,-1.6224428609880386,0.7303495537566339,-2.1127752643149456,1.1152689579646062,-0.528734647128588,-0.04615420225099722,0.08937811988480314,-1.361619983135419,0.1543508720322872,1.213712970697864,1.958954475825526,-0.17256312591464015,0.3402821112374248,0.10318779709211266,0.3385877101794954,-1.388382455248302,1.1599123558433122,0.22243715348885598,2.476917555291012,1.2845687152084382,-0.5660429665052198,-2.145173519646412,-0.36601267984816976,-2.042299197074858,-3.219794656077022,-0.24657669116284453,2.0563946544747744,1.6145980125129875,-0.5369982991368624,-0.33095041697940386,-0.017422585347332917,-0.325908181778193,-0.7556022481738605,4.254221335774354,-0.42329081766538257,1.108859108418426,0.8302816371592642,0.7072413234248619,-0.14567968984946142,1.2591789749700852,-0.23444105967124942,-0.8802670783906966,-0.7258156165978914,2.1572842882237215,1.5410220862258308,0.56992113093316,-1.4284117631100384,-0.535992045094247,0.32064416671979773,-2.191672984616897,-0.918319792137504,0.8956524562516741,0.8274970059229412,0.6575184341660588,0.29950300911489736,0.1240076884883361,0.4568939039492183,-1.13
